text_id,aspect,evidence_span,polarity,confidence,model,latency_ms
43,موقع,موقع,Positive,0.9986,pyabsa-multilingual,66815
43,مميزة,مميزة,Positive,0.9988,pyabsa-multilingual,66815
44,mall,mall,Positive,0.965,pyabsa-multilingual,66815
45,imam,imam,Positive,0.8366,pyabsa-multilingual,66815
46,حديقة,حديقة,Positive,0.9854,pyabsa-multilingual,66815
47,فندم,فندم,Positive,0.397,pyabsa-multilingual,66815
48,موقع,موقع,Positive,0.9988,pyabsa-multilingual,66815
48,جميل,جميل,Positive,0.9989,pyabsa-multilingual,66815
49,تعامل,تعامل,Positive,0.9265,pyabsa-multilingual,66815
49,الاسعار,الاسعار,Negative,0.9642,pyabsa-multilingual,66815
51,تعامل,تعامل,Negative,0.9954,pyabsa-multilingual,66815
51,موظفين الاستقبال,موظفين الاستقبال,Negative,0.9962,pyabsa-multilingual,66815
51,reception staff,reception staff,Negative,0.9966,pyabsa-multilingual,66815
52,فندق,فندق,Negative,0.7743,pyabsa-multilingual,66815
53,خدمع,خدمع,Neutral,0.6799,pyabsa-multilingual,66815
53,اسعار,اسعار,Positive,0.5435,pyabsa-multilingual,66815
53,مكان,مكان,Positive,0.9961,pyabsa-multilingual,66815
54,hotel,hotel,Negative,0.9832,pyabsa-multilingual,66815
54,customers service,customers service,Negative,0.9752,pyabsa-multilingual,66815
54,furniture,furniture,Positive,0.6659,pyabsa-multilingual,66815
55,التعامل,التعامل,Positive,0.9988,pyabsa-multilingual,66815
57,المطاعم,المطاعم,Positive,0.9987,pyabsa-multilingual,66815
57,مطعم,مطعم,Positive,0.9987,pyabsa-multilingual,66815
57,كبير,كبير,Positive,0.9988,pyabsa-multilingual,66815
58,السرير,السرير,Negative,0.9971,pyabsa-multilingual,66815
59,النظافه,النظافه,Neutral,0.9419,pyabsa-multilingual,66815
59,معقول,معقول,Positive,0.93,pyabsa-multilingual,66815
63,hotel,hotel,Positive,0.9535,pyabsa-multilingual,66815
63,service,service,Positive,0.9894,pyabsa-multilingual,66815
64,نظام التباعد,نظام التباعد,Positive,0.9987,pyabsa-multilingual,66815
66,الزبون,الزبون,Negative,0.9967,pyabsa-multilingual,66815
66,السيء,السيء,Negative,0.9963,pyabsa-multilingual,66815
68,اكل,اكل,Positive,0.9988,pyabsa-multilingual,66815
68,متميز,متميز,Positive,0.9989,pyabsa-multilingual,66815
69,place,place,Positive,0.9963,pyabsa-multilingual,66815
69,food,food,Positive,0.9967,pyabsa-multilingual,66815
69,fries,fries,Neutral,0.7613,pyabsa-multilingual,66815
69,sliders,sliders,Neutral,0.8445,pyabsa-multilingual,66815
70,food,food,Positive,0.9981,pyabsa-multilingual,66815
70,staff,staff,Positive,0.9981,pyabsa-multilingual,66815
71,place,place,Positive,0.9983,pyabsa-multilingual,66815
71,staff,staff,Positive,0.9983,pyabsa-multilingual,66815
71,food,food,Positive,0.9981,pyabsa-multilingual,66815
71,service,service,Positive,0.9588,pyabsa-multilingual,66815
73,place,place,Positive,0.9986,pyabsa-multilingual,66815
74,الفندق,الفندق,Negative,0.9955,pyabsa-multilingual,66815
74,غرفتك,غرفتك,Negative,0.997,pyabsa-multilingual,66815
75,شاطيء,شاطيء,Positive,0.9988,pyabsa-multilingual,66815
76,stay,stay,Positive,0.9986,pyabsa-multilingual,66815
78,موقع,موقع,Positive,0.9985,pyabsa-multilingual,66815
78,مميزه,مميزه,Positive,0.9988,pyabsa-multilingual,66815
79,المنتزه,المنتزه,Positive,0.9773,pyabsa-multilingual,66815
80,فندق,فندق,Negative,0.9957,pyabsa-multilingual,66815
80,الغرف,الغرف,Negative,0.9971,pyabsa-multilingual,66815
80,خدمه غرف,خدمه غرف,Negative,0.9973,pyabsa-multilingual,66815
81,Hotel,Hotel,Positive,0.9977,pyabsa-multilingual,66815
84,place,place,Positive,0.5024,pyabsa-multilingual,66815
84,Breakfast,Breakfast,Positive,0.9638,pyabsa-multilingual,66815
84,staff,staff,Positive,0.9975,pyabsa-multilingual,66815
86,مكان,مكان,Positive,0.9735,pyabsa-multilingual,66815
86,الإقامة,الإقامة,Positive,0.9959,pyabsa-multilingual,66815
86,غرف,غرف,Positive,0.9941,pyabsa-multilingual,66815
87,فندق,فندق,Positive,0.998,pyabsa-multilingual,66815
87,خدمة الفندق,خدمة الفندق,Positive,0.9985,pyabsa-multilingual,66815
87,المدينة,المدينة,Positive,0.9969,pyabsa-multilingual,66815
88,فندق,فندق,Negative,0.9923,pyabsa-multilingual,66815
88,موظف الاستقبال,موظف الاستقبال,Negative,0.992,pyabsa-multilingual,66815
88,مدخل,مدخل,Negative,0.9939,pyabsa-multilingual,66815
88,ضيقه,ضيقه,Negative,0.9922,pyabsa-multilingual,66815
89,اطلاله,اطلاله,Negative,0.9318,pyabsa-multilingual,66815
89,اثاثه,اثاثه,Negative,0.9646,pyabsa-multilingual,66815
89,خدمة السيارات,خدمة السيارات,Negative,0.739,pyabsa-multilingual,66815
90,سكن,سكن,Positive,0.8528,pyabsa-multilingual,66815
90,مسجد,مسجد,Positive,0.9275,pyabsa-multilingual,66815
90,السعر,السعر,Positive,0.8486,pyabsa-multilingual,66815
90,الشقق,الشقق,Positive,0.676,pyabsa-multilingual,66815
90,غرف النوم,غرف النوم,Positive,0.5473,pyabsa-multilingual,66815
93,السعر,السعر,Positive,0.7321,pyabsa-multilingual,66815
94,فندق,فندق,Positive,0.6536,pyabsa-multilingual,66815
94,الخدمات,الخدمات,Positive,0.8004,pyabsa-multilingual,66815
94,متكامل,متكامل,Positive,0.7873,pyabsa-multilingual,66815
94,مناسبة,مناسبة,Positive,0.7803,pyabsa-multilingual,66815
95,السرير,السرير,Negative,0.9961,pyabsa-multilingual,66815
95,الجاكوزي,الجاكوزي,Negative,0.9965,pyabsa-multilingual,66815
95,طعام البوية,طعام البوية,Negative,0.9972,pyabsa-multilingual,66815
96,فخامه,فخامه,Positive,0.9986,pyabsa-multilingual,66815
97,معامله,معامله,Positive,0.9988,pyabsa-multilingual,66815
97,استقبال,استقبال,Positive,0.9987,pyabsa-multilingual,66815
98,تعاونها,تعاونها,Positive,0.9989,pyabsa-multilingual,66815
98,الفندق,الفندق,Positive,0.9988,pyabsa-multilingual,66815
99,اقامة,اقامة,Positive,0.9983,pyabsa-multilingual,66815
99,الموظفين,الموظفين,Positive,0.9984,pyabsa-multilingual,66815
99,الموظف,الموظف,Positive,0.9984,pyabsa-multilingual,66815
0,الله,الله,Positive,0.9978,pyabsa-multilingual,53572
1,استقبال,استقبال,Positive,0.897,pyabsa-multilingual,53572
1,الكعبه,الكعبه,Negative,0.8199,pyabsa-multilingual,53572
1,موقع الفندق,موقع الفندق,Negative,0.7161,pyabsa-multilingual,53572
3,استقبال,استقبال,Positive,0.9985,pyabsa-multilingual,53572
4,اقامة,اقامة,Positive,0.9986,pyabsa-multilingual,53572
4,الاخوان,الاخوان,Positive,0.9986,pyabsa-multilingual,53572
6,مميزة,مميزة,Positive,0.9967,pyabsa-multilingual,53572
6,محترمين,محترمين,Positive,0.9903,pyabsa-multilingual,53572
6,الاستقبال,الاستقبال,Positive,0.9004,pyabsa-multilingual,53572
7,استقبال,استقبال,Positive,0.9977,pyabsa-multilingual,53572
7,ملحوظ,ملحوظ,Positive,0.9969,pyabsa-multilingual,53572
8,للموظف,للموظف,Positive,0.9985,pyabsa-multilingual,53572
8,موظفين,موظفين,Positive,0.9213,pyabsa-multilingual,53572
9,تعامل,تعامل,Positive,0.9987,pyabsa-multilingual,53572
11,اقامة,اقامة,Positive,0.9981,pyabsa-multilingual,53572
11,غرفة,غرفة,Positive,0.998,pyabsa-multilingual,53572
11,في الاستقبال,في الاستقبال,Positive,0.9982,pyabsa-multilingual,53572
12,الفندق,الفندق,Positive,0.9987,pyabsa-multilingual,53572
12,الفندق,الفندق,Positive,0.9987,pyabsa-multilingual,53572
12,فيه,فيه,Positive,0.998,pyabsa-multilingual,53572
13,عادل الثقفي,عادل الثقفي,Positive,0.9982,pyabsa-multilingual,53572
15,الاستقبال,الاستقبال,Positive,0.9984,pyabsa-multilingual,53572
16,الموظف,الموظف,Neutral,0.5591,pyabsa-multilingual,53572
19,place,place,Positive,0.996,pyabsa-multilingual,53572
19,staff,staff,Positive,0.9914,pyabsa-multilingual,53572
20,السعر,السعر,Neutral,0.5375,pyabsa-multilingual,53572
20,الفندق,الفندق,Negative,0.5716,pyabsa-multilingual,53572
20,النظافة,النظافة,Neutral,0.5093,pyabsa-multilingual,53572
22,reservation,reservation,Neutral,0.9103,pyabsa-multilingual,53572
22,front desk,front desk,Neutral,0.6886,pyabsa-multilingual,53572
22,room,room,Neutral,0.7094,pyabsa-multilingual,53572
22,assistant,assistant,Positive,0.9592,pyabsa-multilingual,53572
23,البلانكت,البلانكت,Negative,0.9887,pyabsa-multilingual,53572
25,التعامل,التعامل,Positive,0.9988,pyabsa-multilingual,53572
29,فندق,فندق,Positive,0.9989,pyabsa-multilingual,53572
30,خدمات,خدمات,Positive,0.9988,pyabsa-multilingual,53572
30,الحرم النبوي,الحرم النبوي,Positive,0.9989,pyabsa-multilingual,53572
31,stay,stay,Negative,0.9866,pyabsa-multilingual,53572
32,فندق,فندق,Positive,0.9971,pyabsa-multilingual,53572
32,الغرفة,الغرفة,Positive,0.9894,pyabsa-multilingual,53572
32,خدمته,خدمته,Positive,0.9696,pyabsa-multilingual,53572
33,فندق,فندق,Neutral,0.7863,pyabsa-multilingual,53572
33,بأسعار جيدة,بأسعار جيدة,Positive,0.6866,pyabsa-multilingual,53572
33,غرف,غرف,Positive,0.7219,pyabsa-multilingual,53572
34,مكان,مكان,Positive,0.9978,pyabsa-multilingual,53572
35,سعره,سعره,Negative,0.9825,pyabsa-multilingual,53572
36,anniversary,anniversary,Neutral,0.5608,pyabsa-multilingual,53572
38,فندق,فندق,Positive,0.8224,pyabsa-multilingual,53572
41,للحرم,للحرم,Positive,0.9984,pyabsa-multilingual,53572
42,مكان,مكان,Positive,0.9969,pyabsa-multilingual,53572
42,مقبولة,مقبولة,Neutral,0.5258,pyabsa-multilingual,53572
43,place,place,Positive,0.9979,pyabsa-multilingual,53572
44,place,place,Positive,0.9985,pyabsa-multilingual,53572
45,الخشب,الخشب,Negative,0.7717,pyabsa-multilingual,53572
46,الشاي,الشاي,Positive,0.9864,pyabsa-multilingual,53572
46,الحرم,الحرم,Positive,0.9951,pyabsa-multilingual,53572
46,رايقة,رايقة,Positive,0.9978,pyabsa-multilingual,53572
46,ممتازه,ممتازه,Positive,0.9978,pyabsa-multilingual,53572
47,الموقع,الموقع,Positive,0.9902,pyabsa-multilingual,53572
47,المواقف,المواقف,Negative,0.986,pyabsa-multilingual,53572
49,ممتازه,ممتازه,Positive,0.9988,pyabsa-multilingual,53572
49,جميله,جميله,Positive,0.9988,pyabsa-multilingual,53572
51,الجدران,الجدران,Negative,0.9071,pyabsa-multilingual,53572
51,التلفون,التلفون,Positive,0.8068,pyabsa-multilingual,53572
51,مساحته,مساحته,Positive,0.9172,pyabsa-multilingual,53572
52,hotel,hotel,Positive,0.9984,pyabsa-multilingual,53572
52,staff,staff,Positive,0.9976,pyabsa-multilingual,53572
53,furniture,furniture,Negative,0.9884,pyabsa-multilingual,53572
55,الحرم,الحرم,Positive,0.9718,pyabsa-multilingual,53572
55,الخدمه,الخدمه,Negative,0.9509,pyabsa-multilingual,53572
62,place,place,Positive,0.9972,pyabsa-multilingual,53572
64,place,place,Positive,0.5408,pyabsa-multilingual,53572
65,لفساتين,لفساتين,Positive,0.9759,pyabsa-multilingual,53572
66,malls,malls,Positive,0.9966,pyabsa-multilingual,53572
66,المولات,المولات,Positive,0.9979,pyabsa-multilingual,53572
67,بيت الله الحرام,بيت الله الحرام,Positive,0.9905,pyabsa-multilingual,53572
68,waiting time,waiting time,Negative,0.9934,pyabsa-multilingual,53572
69,coordination,coordination,Positive,0.9507,pyabsa-multilingual,53572
69,التنسيق,التنسيق,Positive,0.9969,pyabsa-multilingual,53572
70,place,place,Positive,0.951,pyabsa-multilingual,53572
70,sea view,sea view,Positive,0.9972,pyabsa-multilingual,53572
73,المسجد الحرام,المسجد الحرام,Positive,0.9969,pyabsa-multilingual,53572
75,place,place,Positive,0.9973,pyabsa-multilingual,53572
75,المكان,المكان,Positive,0.9962,pyabsa-multilingual,53572
77,food,food,Positive,0.9826,pyabsa-multilingual,53572
77,sessions,sessions,Positive,0.9658,pyabsa-multilingual,53572
77,اكل,اكل,Positive,0.9949,pyabsa-multilingual,53572
78,الكعبة,الكعبة,Positive,0.9959,pyabsa-multilingual,53572
79,macarons,macarons,Neutral,0.6382,pyabsa-multilingual,53572
79,flavors,flavors,Positive,0.9641,pyabsa-multilingual,53572
79,quality,quality,Positive,0.9791,pyabsa-multilingual,53572
79,cakes,cakes,Positive,0.9804,pyabsa-multilingual,53572
79,نكهات,نكهات,Positive,0.9947,pyabsa-multilingual,53572
79,"كيكات ""","كيكات """,Positive,0.9883,pyabsa-multilingual,53572
80,place,place,Positive,0.7781,pyabsa-multilingual,53572
80,مكان,مكان,Positive,0.8559,pyabsa-multilingual,53572
81,transport,transport,Negative,0.8618,pyabsa-multilingual,53572
82,مركز تسوق,مركز تسوق,Positive,0.9988,pyabsa-multilingual,53572
85,complex,complex,Positive,0.9597,pyabsa-multilingual,53572
86,imam,imam,Positive,0.9183,pyabsa-multilingual,53572
89,rooms,rooms,Negative,0.8641,pyabsa-multilingual,53572
90,place,place,Positive,0.9446,pyabsa-multilingual,53572
90,breakfast,breakfast,Positive,0.8712,pyabsa-multilingual,53572
91,English,English,Negative,0.9706,pyabsa-multilingual,53572
92,place,place,Positive,0.9921,pyabsa-multilingual,53572
92,area,area,Positive,0.9971,pyabsa-multilingual,53572
92,services,services,Positive,0.9975,pyabsa-multilingual,53572
92,مكان,مكان,Positive,0.9982,pyabsa-multilingual,53572
93,الشواطي,الشواطي,Positive,0.9988,pyabsa-multilingual,53572
94,التسوق,التسوق,Positive,0.9989,pyabsa-multilingual,53572
95,بيت,بيت,Positive,0.9976,pyabsa-multilingual,53572
96,theme,theme,Neutral,0.6963,pyabsa-multilingual,53572
96,منتزة,منتزة,Negative,0.7859,pyabsa-multilingual,53572
97,المسجد,المسجد,Positive,0.9972,pyabsa-multilingual,53572
99,place,place,Positive,0.9986,pyabsa-multilingual,53572
0,sushi hubs,sushi hubs,Positive,0.9987,pyabsa-multilingual,50550
0,options,options,Positive,0.9979,pyabsa-multilingual,50550
3,مسجد,مسجد,Negative,0.9968,pyabsa-multilingual,50550
5,mall,mall,Positive,0.9967,pyabsa-multilingual,50550
6,entertainment place,entertainment place,Positive,0.889,pyabsa-multilingual,50550
6,decorations,decorations,Positive,0.9789,pyabsa-multilingual,50550
6,facilities,facilities,Positive,0.9907,pyabsa-multilingual,50550
6,public services,public services,Positive,0.9936,pyabsa-multilingual,50550
6,مكان ترفيهي,مكان ترفيهي,Positive,0.996,pyabsa-multilingual,50550
6,ديكورات,ديكورات,Positive,0.9937,pyabsa-multilingual,50550
6,المرافق والخدمات العامه,المرافق والخدمات العامه,Positive,0.9907,pyabsa-multilingual,50550
7,place,place,Positive,0.9979,pyabsa-multilingual,50550
9,place,place,Positive,0.9976,pyabsa-multilingual,50550
10,stores,stores,Positive,0.9922,pyabsa-multilingual,50550
11,المحلات,المحلات,Positive,0.9984,pyabsa-multilingual,50550
12,mall,mall,Positive,0.9707,pyabsa-multilingual,50550
12,coffee,coffee,Negative,0.4228,pyabsa-multilingual,50550
13,مول,مول,Positive,0.9986,pyabsa-multilingual,50550
14,place,place,Positive,0.776,pyabsa-multilingual,50550
16,house,house,Negative,0.8055,pyabsa-multilingual,50550
16,البيت,البيت,Negative,0.6907,pyabsa-multilingual,50550
18,place,place,Positive,0.9018,pyabsa-multilingual,50550
18,مكان,مكان,Positive,0.742,pyabsa-multilingual,50550
19,Grand Mosque,Grand Mosque,Positive,0.8192,pyabsa-multilingual,50550
19,المسجد الحرام,المسجد الحرام,Positive,0.9947,pyabsa-multilingual,50550
22,place,place,Positive,0.8127,pyabsa-multilingual,50550
23,place,place,Positive,0.806,pyabsa-multilingual,50550
23,مكان,مكان,Positive,0.9973,pyabsa-multilingual,50550
24,جماله,جماله,Negative,0.6033,pyabsa-multilingual,50550
26,place,place,Positive,0.9448,pyabsa-multilingual,50550
26,clothes,clothes,Positive,0.9919,pyabsa-multilingual,50550
26,coffee sessions,coffee sessions,Positive,0.9943,pyabsa-multilingual,50550
26,مكان,مكان,Positive,0.9955,pyabsa-multilingual,50550
26,ملابس,ملابس,Positive,0.995,pyabsa-multilingual,50550
26,مختلفة,مختلفة,Positive,0.9939,pyabsa-multilingual,50550
27,house,house,Positive,0.9857,pyabsa-multilingual,50550
27,البيت,البيت,Positive,0.997,pyabsa-multilingual,50550
28,market,market,Neutral,0.4995,pyabsa-multilingual,50550
29,Custodian,Custodian,Positive,0.8629,pyabsa-multilingual,50550
30,place,place,Positive,0.9987,pyabsa-multilingual,50550
31,games,games,Positive,0.8855,pyabsa-multilingual,50550
31,cinema,cinema,Positive,0.9711,pyabsa-multilingual,50550
31,والعاب,والعاب,Positive,0.9761,pyabsa-multilingual,50550
32,House,House,Positive,0.9247,pyabsa-multilingual,50550
32,بيت الله الحرام,بيت الله الحرام,Positive,0.9977,pyabsa-multilingual,50550
35,organised,organised,Positive,0.9985,pyabsa-multilingual,50550
37,المنظر,المنظر,Positive,0.9985,pyabsa-multilingual,50550
38,biryani,biryani,Positive,0.9953,pyabsa-multilingual,50550
38,food items,food items,Positive,0.976,pyabsa-multilingual,50550
38,menu,menu,Negative,0.808,pyabsa-multilingual,50550
39,organization,organization,Positive,0.9304,pyabsa-multilingual,50550
39,workers,workers,Positive,0.6901,pyabsa-multilingual,50550
42,food,food,Positive,0.9869,pyabsa-multilingual,50550
47,toilets,toilets,Negative,0.9589,pyabsa-multilingual,50550
47,lighting,lighting,Negative,0.9587,pyabsa-multilingual,50550
49,للمجمع,للمجمع,Negative,0.9973,pyabsa-multilingual,50550
52,place,place,Positive,0.9985,pyabsa-multilingual,50550
55,spot,spot,Positive,0.9632,pyabsa-multilingual,50550
56,house,house,Neutral,0.4875,pyabsa-multilingual,50550
57,بقاع,بقاع,Positive,0.9958,pyabsa-multilingual,50550
58,مره,مره,Positive,0.9989,pyabsa-multilingual,50550
59,مكان,مكان,Positive,0.9986,pyabsa-multilingual,50550
62,place,place,Positive,0.997,pyabsa-multilingual,50550
62,dishes,dishes,Positive,0.9968,pyabsa-multilingual,50550
62,chapati,chapati,Positive,0.9755,pyabsa-multilingual,50550
62,mixed grill,mixed grill,Positive,0.9844,pyabsa-multilingual,50550
64,مشويات,مشويات,Positive,0.9988,pyabsa-multilingual,50550
66,air conditioning,air conditioning,Negative,0.9859,pyabsa-multilingual,50550
66,mall,mall,Positive,0.9131,pyabsa-multilingual,50550
66,التكييف,التكييف,Negative,0.6258,pyabsa-multilingual,50550
67,public places,public places,Positive,0.9794,pyabsa-multilingual,50550
68,Mecca,Mecca,Positive,0.9095,pyabsa-multilingual,50550
68,Medina,Medina,Positive,0.9871,pyabsa-multilingual,50550
70,taste,taste,Positive,0.9963,pyabsa-multilingual,50550
70,cleanliness,cleanliness,Positive,0.9976,pyabsa-multilingual,50550
70,service,service,Positive,0.9977,pyabsa-multilingual,50550
70,ممتازه,ممتازه,Positive,0.9976,pyabsa-multilingual,50550
70,طيبه,طيبه,Positive,0.9967,pyabsa-multilingual,50550
71,place,place,Negative,0.9559,pyabsa-multilingual,50550
71,tickets,tickets,Negative,0.9949,pyabsa-multilingual,50550
71,المكان,المكان,Negative,0.9962,pyabsa-multilingual,50550
71,تذاكر,تذاكر,Negative,0.9963,pyabsa-multilingual,50550
74,Fish prices,Fish prices,Positive,0.8515,pyabsa-multilingual,50550
74,hygiene,hygiene,Positive,0.6289,pyabsa-multilingual,50550
74,اسعار السمك,اسعار السمك,Positive,0.8506,pyabsa-multilingual,50550
76,حاجة,حاجة,Positive,0.9985,pyabsa-multilingual,50550
77,buffet,buffet,Positive,0.9986,pyabsa-multilingual,50550
82,place,place,Positive,0.9986,pyabsa-multilingual,50550
84,مكان,مكان,Positive,0.9911,pyabsa-multilingual,50550
85,سعر,سعر,Positive,0.9988,pyabsa-multilingual,50550
86,shish tawook skewers,shish tawook skewers,Positive,0.7436,pyabsa-multilingual,50550
86,اسياخ الشوي,اسياخ الشوي,Positive,0.9949,pyabsa-multilingual,50550
88,Abdullah Park,Abdullah Park,Positive,0.9704,pyabsa-multilingual,50550
88,حديقة الملك عبد الله,حديقة الملك عبد الله,Positive,0.9978,pyabsa-multilingual,50550
89,house,house,Negative,0.709,pyabsa-multilingual,50550
89,البيت,البيت,Positive,0.7051,pyabsa-multilingual,50550
90,مطاعم,مطاعم,Positive,0.9986,pyabsa-multilingual,50550
91,well,well,Negative,0.628,pyabsa-multilingual,50550
96,place,place,Positive,0.9865,pyabsa-multilingual,50550
97,place,place,Positive,0.9944,pyabsa-multilingual,50550
98,reception,reception,Positive,0.9804,pyabsa-multilingual,50550
98,security,security,Positive,0.99,pyabsa-multilingual,50550
98,restaurants,restaurants,Positive,0.9948,pyabsa-multilingual,50550
98,استقبال,استقبال,Positive,0.9968,pyabsa-multilingual,50550
99,restaurant,restaurant,Positive,0.8336,pyabsa-multilingual,50550
99,food,food,Positive,0.8612,pyabsa-multilingual,50550
99,مطعم,مطعم,Positive,0.9836,pyabsa-multilingual,50550
0,النافورة,النافورة,Positive,0.9983,pyabsa-multilingual,62099
2,place,place,Positive,0.9902,pyabsa-multilingual,62099
2,مكان,مكان,Positive,0.9975,pyabsa-multilingual,62099
3,quality,quality,Positive,0.9916,pyabsa-multilingual,62099
5,مكان,مكان,Positive,0.9988,pyabsa-multilingual,62099
6,Food,Food,Positive,0.9983,pyabsa-multilingual,62099
8,المكان,المكان,Positive,0.9988,pyabsa-multilingual,62099
9,park,park,Negative,0.9874,pyabsa-multilingual,62099
9,pictures,pictures,Negative,0.9911,pyabsa-multilingual,62099
11,parking spaces,parking spaces,Negative,0.6281,pyabsa-multilingual,62099
11,المواقف,المواقف,Negative,0.651,pyabsa-multilingual,62099
13,park,park,Negative,0.6034,pyabsa-multilingual,62099
13,coffee,coffee,Neutral,0.9309,pyabsa-multilingual,62099
13,tea,tea,Neutral,0.9305,pyabsa-multilingual,62099
13,food,food,Neutral,0.9187,pyabsa-multilingual,62099
14,Chineese,Chineese,Positive,0.9961,pyabsa-multilingual,62099
14,Japanese Food,Japanese Food,Positive,0.9954,pyabsa-multilingual,62099
14,service Ambiance,service Ambiance,Positive,0.9969,pyabsa-multilingual,62099
15,food,food,Positive,0.7598,pyabsa-multilingual,62099
15,breakfast,breakfast,Neutral,0.6698,pyabsa-multilingual,62099
15,dinner dishes,dinner dishes,Neutral,0.6134,pyabsa-multilingual,62099
15,waiters,waiters,Positive,0.675,pyabsa-multilingual,62099
15,served,served,Positive,0.8608,pyabsa-multilingual,62099
15,atmosphere,atmosphere,Positive,0.9895,pyabsa-multilingual,62099
15,الاكل,الاكل,Positive,0.991,pyabsa-multilingual,62099
15,الفطور,الفطور,Positive,0.99,pyabsa-multilingual,62099
15,الجو,الجو,Positive,0.9759,pyabsa-multilingual,62099
18,garden,garden,Neutral,0.9371,pyabsa-multilingual,62099
18,الحديقه,الحديقه,Neutral,0.7801,pyabsa-multilingual,62099
19,اكل,اكل,Positive,0.9988,pyabsa-multilingual,62099
19,متميز,متميز,Positive,0.9989,pyabsa-multilingual,62099
20,مكان,مكان,Positive,0.9876,pyabsa-multilingual,62099
21,malls,malls,Positive,0.9956,pyabsa-multilingual,62099
21,المولات,المولات,Positive,0.9981,pyabsa-multilingual,62099
23,treatment,treatment,Negative,0.9877,pyabsa-multilingual,62099
23,cashier,cashier,Negative,0.9967,pyabsa-multilingual,62099
23,الكاشير,الكاشير,Negative,0.9951,pyabsa-multilingual,62099
24,الخدمة,الخدمة,Negative,0.9964,pyabsa-multilingual,62099
26,fish,fish,Positive,0.9945,pyabsa-multilingual,62099
26,متوفره,متوفره,Positive,0.998,pyabsa-multilingual,62099
27,atmosphere,atmosphere,Positive,0.9976,pyabsa-multilingual,62099
28,مكان,مكان,Negative,0.9967,pyabsa-multilingual,62099
29,بقاع,بقاع,Positive,0.9977,pyabsa-multilingual,62099
31,place,place,Neutral,0.9169,pyabsa-multilingual,62099
31,parking,parking,Neutral,0.8656,pyabsa-multilingual,62099
34,المسجد,المسجد,Positive,0.9981,pyabsa-multilingual,62099
35,Restaurants,Restaurants,Positive,0.9906,pyabsa-multilingual,62099
35,South Indian food,South Indian food,Positive,0.9478,pyabsa-multilingual,62099
35,menu,menu,Neutral,0.7691,pyabsa-multilingual,62099
35,service,service,Positive,0.9853,pyabsa-multilingual,62099
35,staff,staff,Positive,0.9785,pyabsa-multilingual,62099
35,place,place,Positive,0.8817,pyabsa-multilingual,62099
35,ambience,ambience,Positive,0.8128,pyabsa-multilingual,62099
39,mall,mall,Positive,0.9986,pyabsa-multilingual,62099
39,مول,مول,Positive,0.9984,pyabsa-multilingual,62099
47,Brazilian restaurant,Brazilian restaurant,Positive,0.9718,pyabsa-multilingual,62099
48,place,place,Positive,0.9521,pyabsa-multilingual,62099
50,place,place,Positive,0.9847,pyabsa-multilingual,62099
50,مكان,مكان,Positive,0.9966,pyabsa-multilingual,62099
51,القائمين,القائمين,Positive,0.8918,pyabsa-multilingual,62099
51,الحرم,الحرم,Positive,0.8244,pyabsa-multilingual,62099
53,مولات,مولات,Positive,0.9977,pyabsa-multilingual,62099
56,موقع,موقع,Positive,0.9194,pyabsa-multilingual,62099
56,الشاطء,الشاطء,Positive,0.6573,pyabsa-multilingual,62099
56,مفتوحة,مفتوحة,Negative,0.9425,pyabsa-multilingual,62099
56,الاثاث,الاثاث,Negative,0.989,pyabsa-multilingual,62099
56,ليست,ليست,Negative,0.9905,pyabsa-multilingual,62099
56,ملابس,ملابس,Negative,0.9883,pyabsa-multilingual,62099
56,ميكرويف,ميكرويف,Negative,0.987,pyabsa-multilingual,62099
56,الغرفة,الغرفة,Negative,0.9849,pyabsa-multilingual,62099
59,قيمته,قيمته,Positive,0.9987,pyabsa-multilingual,62099
59,فيه,فيه,Positive,0.9986,pyabsa-multilingual,62099
59,الحرم,الحرم,Positive,0.998,pyabsa-multilingual,62099
60,المنتجع,المنتجع,Positive,0.9726,pyabsa-multilingual,62099
60,خدمة التنظيف,خدمة التنظيف,Negative,0.7657,pyabsa-multilingual,62099
61,مكان الاقامة,مكان الاقامة,Positive,0.9984,pyabsa-multilingual,62099
61,رائعة,رائعة,Positive,0.9987,pyabsa-multilingual,62099
61,روعة,روعة,Positive,0.9983,pyabsa-multilingual,62099
62,فندق,فندق,Positive,0.9985,pyabsa-multilingual,62099
62,وسعر,وسعر,Positive,0.9982,pyabsa-multilingual,62099
63,Staff,Staff,Positive,0.9972,pyabsa-multilingual,62099
63,receptionialistd,receptionialistd,Positive,0.9973,pyabsa-multilingual,62099
64,اسعارهم,اسعارهم,Negative,0.9918,pyabsa-multilingual,62099
64,قديم,قديم,Negative,0.988,pyabsa-multilingual,62099
64,Prices,Prices,Negative,0.9897,pyabsa-multilingual,62099
65,شطاف,شطاف,Negative,0.9948,pyabsa-multilingual,62099
65,عمال,عمال,Negative,0.8427,pyabsa-multilingual,62099
65,موظفة استقبال,موظفة استقبال,Negative,0.9511,pyabsa-multilingual,62099
65,فرش,فرش,Negative,0.9257,pyabsa-multilingual,62099
66,فندق,فندق,Positive,0.9988,pyabsa-multilingual,62099
67,موظفي الاستقبال,موظفي الاستقبال,Positive,0.7652,pyabsa-multilingual,62099
67,معقولة,معقولة,Positive,0.7934,pyabsa-multilingual,62099
67,مسبح,مسبح,Negative,0.4626,pyabsa-multilingual,62099
